Name,C-1,C-2,C-5,C-6,7D-2,7D-3,7D-6,7D-7,14D-3,14D-5,14D-6,14D-7,21D-3,21D-5,21D-6,21D-7
TRINITY_DN175534_c0_g1_i1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN13493_c0_g2_i1,396,201,193,312,680,579,264,357,224,126,207,665,191,254,158,709
TRINITY_DN60322_c0_g1_i1,7,0,0,2,1,0,0,0,0,0,0,0,0,2,0,5
TRINITY_DN126988_c1_g1_i1,16,5,2,9,21,21,7,6,4,1,8,29,5,10,5,18
TRINITY_DN83220_c0_g1_i1,4,3,2,1,0,3,2,0,1,0,1,3,4,0,2,10
TRINITY_DN32102_c0_g1_i1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
TRINITY_DN64967_c0_g1_i1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TRINITY_DN21771_c0_g1_i2,904,458,466,734,1663,1399,698,744,609,209,520,1771,386,610,324,1657
TRINITY_DN397787_c0_g1_i1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
TRINITY_DN21771_c0_g1_i3,85,40,45,34,111,118,90,80,29,23,33,73,40,63,74,89
TRINITY_DN21771_c0_g1_i4,103,50,43,59,121,146,26,68,36,17,16,185,18,34,19,170
TRINITY_DN41618_c0_g1_i2,8,11,0,24,4,0,0,0,8,1,0,3,0,0,10,0
TRINITY_DN41618_c0_g1_i3,503,423,57,644,77,53,162,37,247,41,9,55,46,49,206,58
TRINITY_DN99184_c0_g1_i1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0
TRINITY_DN327107_c0_g1_i1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN58852_c1_g4_i1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
TRINITY_DN314830_c0_g1_i1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN377099_c0_g1_i1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0
TRINITY_DN68033_c1_g1_i1,15,4,5,11,17,20,5,11,4,6,11,9,3,4,4,25
TRINITY_DN430438_c0_g1_i1,3,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0
TRINITY_DN434225_c0_g1_i1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2
TRINITY_DN13128_c1_g1_i2,47,13,25,20,136,99,28,25,18,0,39,89,0,26,20,93
TRINITY_DN13128_c1_g1_i3,26,0,7,3,29,16,0,20,0,19,6,17,0,0,0,22
TRINITY_DN13128_c1_g1_i5,146,98,92,103,194,215,140,87,105,16,77,247,80,66,52,266
TRINITY_DN13128_c1_g1_i6,0,18,0,17,69,0,36,0,0,9,0,0,4,0,14,0
TRINITY_DN13128_c1_g1_i7,19,0,0,10,0,0,0,8,5,0,0,15,11,0,0,8
TRINITY_DN13128_c1_g1_i8,94,33,38,49,150,97,75,59,62,34,31,121,30,58,27,119
TRINITY_DN28409_c2_g1_i1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
TRINITY_DN59077_c0_g2_i1,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
TRINITY_DN13128_c1_g1_i9,43,46,7,37,94,53,31,34,28,12,24,80,10,32,10,64
TRINITY_DN61868_c0_g3_i1,4,0,0,1,7,2,0,1,1,0,1,0,1,2,0,2
TRINITY_DN202625_c0_g1_i2,0,1,2,0,2,4,2,0,1,0,0,0,0,0,0,0
TRINITY_DN48776_c0_g1_i1,0,0,3,1,2,0,0,0,0,0,0,1,4,0,0,1
TRINITY_DN229631_c0_g1_i1,4,0,1,5,0,3,1,0,0,0,1,5,1,0,2,4
TRINITY_DN57076_c0_g1_i1,1,4,0,0,4,1,2,0,1,0,0,1,5,4,0,2
TRINITY_DN296571_c0_g1_i1,1,1,2,1,1,4,1,3,0,0,0,0,0,1,2,2
TRINITY_DN214586_c0_g1_i1,4,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1
TRINITY_DN31833_c0_g1_i1,0,1,0,1,0,5,1,0,2,2,2,1,6,0,0,0
TRINITY_DN440033_c0_g1_i1,0,2,0,0,0,0,1,0,2,0,0,0,1,1,0,0
TRINITY_DN194749_c0_g1_i1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
TRINITY_DN290189_c0_g1_i2,2,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0
TRINITY_DN98425_c0_g2_i1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
TRINITY_DN57071_c0_g1_i1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10
TRINITY_DN6281_c0_g1_i3,174,106,140,138,124,49,114,57,155,206,38,77,136,169,145,5
TRINITY_DN6281_c0_g1_i4,149,117,177,124,34,68,94,48,110,310,163,152,132,321,157,169
TRINITY_DN6281_c0_g1_i6,123,36,46,31,0,14,5,4,4,28,33,23,13,10,38,7
TRINITY_DN16455_c1_g2_i1,5,1,0,0,1,3,0,1,1,0,0,1,0,1,0,2
TRINITY_DN371019_c0_g1_i1,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
TRINITY_DN16468_c1_g1_i3,41,39,19,56,16,27,28,7,21,21,4,30,47,17,26,5
TRINITY_DN431738_c0_g1_i1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
TRINITY_DN27220_c1_g1_i1,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0
TRINITY_DN284598_c0_g1_i1,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
TRINITY_DN6281_c0_g1_i1,46,64,28,49,41,12,31,25,82,237,61,79,55,71,79,30
TRINITY_DN47730_c1_g1_i1,1,0,0,0,2,0,0,0,0,0,1,4,1,0,0,0
TRINITY_DN15603_c0_g2_i1,20,8,18,23,56,47,11,11,10,11,13,75,20,16,18,50
TRINITY_DN126752_c0_g1_i1,1,0,0,0,2,0,0,0,2,0,0,2,0,0,1,0
TRINITY_DN181342_c0_g1_i1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN135644_c0_g2_i1,1,0,1,1,2,0,1,1,0,0,0,0,1,0,0,4
TRINITY_DN160359_c0_g1_i1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0
TRINITY_DN160359_c0_g1_i2,4,3,3,6,9,9,8,0,1,0,1,12,0,3,2,12
TRINITY_DN6332_c2_g2_i1,4,2,4,0,0,1,0,0,3,0,0,0,0,0,1,0
TRINITY_DN258120_c0_g1_i1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
TRINITY_DN11466_c0_g1_i1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TRINITY_DN51997_c0_g2_i1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2
TRINITY_DN11466_c0_g1_i2,120,105,96,84,47,21,101,56,138,302,104,89,124,334,137,86
TRINITY_DN289208_c0_g1_i1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN11466_c0_g1_i3,36,21,30,23,15,17,17,8,9,30,48,44,55,40,57,54
TRINITY_DN150067_c0_g2_i1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN130_c0_g3_i1,206,75,95,156,353,279,159,152,112,51,87,360,72,121,78,333
TRINITY_DN50017_c0_g1_i1,0,3,3,9,14,0,1,1,0,1,3,0,2,3,4,0
TRINITY_DN50017_c0_g1_i2,4,0,0,0,1,7,5,0,2,0,2,4,1,0,0,3
TRINITY_DN6706_c1_g2_i2,0,0,0,2,0,0,2,2,0,0,5,4,2,0,0,0
TRINITY_DN20129_c0_g1_i4,0,29,0,0,37,0,0,0,0,9,0,39,0,0,0,0
TRINITY_DN87845_c0_g5_i1,0,0,0,1,5,1,1,1,0,0,0,0,0,0,0,3
TRINITY_DN20129_c0_g1_i8,0,1,3,3,0,0,3,2,6,8,7,10,11,4,7,4
TRINITY_DN20129_c0_g1_i9,79,104,22,94,38,15,23,16,14,27,41,30,27,42,9,11
TRINITY_DN100015_c0_g1_i1,7,4,11,5,21,16,8,9,9,1,3,8,4,4,7,7
TRINITY_DN20129_c0_g1_i1,1,24,3,0,18,0,24,13,21,0,0,23,45,4,8,87
TRINITY_DN63983_c0_g1_i2,6,0,0,0,7,2,0,5,7,1,0,0,0,3,0,0
TRINITY_DN11681_c0_g5_i1,6,2,2,0,1,2,3,1,0,2,6,6,7,1,8,0
TRINITY_DN263442_c0_g1_i1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN3726_c1_g1_i1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
TRINITY_DN145_c2_g1_i10,0,0,0,7,10,0,12,7,3,0,0,0,0,3,5,43
TRINITY_DN149286_c0_g1_i1,12,4,1,12,16,20,14,5,4,5,7,23,3,6,5,34
TRINITY_DN28108_c3_g1_i3,2,0,3,0,13,0,0,1,1,2,0,4,0,1,1,2
TRINITY_DN428665_c0_g1_i1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
TRINITY_DN52279_c0_g1_i1,4,3,5,9,9,9,2,1,1,4,1,11,1,2,4,9
TRINITY_DN54582_c0_g1_i11,12,9,0,5,0,0,0,1,0,6,15,6,6,1,17,7
TRINITY_DN21528_c0_g1_i2,4,6,5,1,2,0,7,2,0,2,1,0,3,3,2,46
TRINITY_DN119804_c0_g1_i1,4,1,2,5,2,0,0,0,0,1,1,1,0,0,0,0
TRINITY_DN1704_c0_g2_i1,181,289,430,218,361,181,197,197,412,561,238,243,350,449,519,246
TRINITY_DN1704_c0_g2_i3,75,5,33,45,16,8,10,29,11,23,5,13,23,24,36,31
TRINITY_DN12198_c0_g2_i1,47,24,20,37,81,69,24,28,23,18,27,59,20,15,19,75
TRINITY_DN12198_c0_g2_i2,0,4,0,6,12,4,6,6,5,0,2,0,0,0,0,3
TRINITY_DN462792_c0_g1_i1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN43473_c0_g1_i1,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
TRINITY_DN195728_c0_g1_i1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN345685_c0_g1_i1,0,1,0,0,5,1,1,1,1,0,0,0,2,0,0,2
TRINITY_DN18015_c0_g5_i1,0,3,1,0,3,6,0,1,0,1,0,4,3,1,1,2
TRINITY_DN14433_c0_g3_i4,32,161,17,83,23,14,4,28,8,14,13,4,13,44,20,85
TRINITY_DN348306_c0_g1_i1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0
TRINITY_DN220757_c0_g1_i1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN65693_c0_g5_i1,3,2,0,0,4,0,0,0,0,1,1,0,0,0,0,13
TRINITY_DN87648_c0_g1_i1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN47797_c0_g1_i1,5,4,0,1,2,0,0,0,1,1,0,6,2,0,0,1
TRINITY_DN47784_c0_g2_i1,0,1,0,0,7,1,0,4,2,0,4,1,0,1,0,0
TRINITY_DN14446_c0_g2_i1,0,1,2,0,6,9,3,0,3,0,0,2,1,7,0,3
TRINITY_DN397782_c0_g1_i1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN32812_c0_g1_i1,8,0,2,1,9,0,2,1,7,5,2,6,9,5,6,1
TRINITY_DN14433_c0_g3_i3,5,0,3,11,0,0,0,0,0,0,0,0,0,0,0,4
TRINITY_DN190005_c0_g1_i1,21,19,29,16,30,7,7,10,2,11,22,35,23,10,13,7
TRINITY_DN149433_c0_g1_i1,0,0,0,0,0,0,0,0,2,2,0,0,1,3,0,3
TRINITY_DN16154_c2_g2_i1,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,3
TRINITY_DN48269_c0_g2_i1,215,160,171,272,510,476,225,133,107,41,125,718,181,234,168,546
TRINITY_DN69177_c0_g4_i1,36,19,12,16,43,51,13,6,6,5,15,61,13,13,11,57
TRINITY_DN229137_c0_g1_i1,1,0,0,0,3,3,0,0,4,0,0,1,0,3,0,5
TRINITY_DN170750_c0_g2_i1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0
TRINITY_DN28556_c0_g1_i1,9,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0
TRINITY_DN28556_c0_g1_i2,2,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0
TRINITY_DN284931_c0_g1_i1,4,0,0,1,2,2,0,1,3,0,1,1,1,0,0,0
TRINITY_DN367417_c0_g1_i1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TRINITY_DN62584_c0_g1_i1,4,0,0,0,1,0,0,2,2,0,1,0,0,0,0,1
TRINITY_DN313357_c0_g1_i1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1
TRINITY_DN137936_c0_g1_i1,15,9,3,0,15,4,0,0,0,0,0,10,11,3,5,0
TRINITY_DN137936_c0_g1_i2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
TRINITY_DN137936_c0_g1_i3,13,5,8,13,3,8,4,7,5,4,4,0,3,0,1,2
TRINITY_DN110160_c0_g1_i1,14,1,3,0,0,0,0,0,0,0,7,5,0,2,0,3
TRINITY_DN311312_c0_g1_i1,2,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0
TRINITY_DN328402_c0_g1_i1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN405052_c0_g1_i1,0,1,0,0,0,1,2,0,0,0,0,0,1,1,0,13
TRINITY_DN326154_c0_g1_i1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0
TRINITY_DN51317_c0_g1_i1,4,0,2,1,11,2,1,1,2,1,1,13,2,0,0,4
TRINITY_DN156349_c0_g2_i1,3,0,0,2,10,5,1,3,3,1,1,10,1,1,0,11
TRINITY_DN3371_c0_g1_i17,83,38,31,35,126,70,35,24,37,20,56,79,29,52,17,94
TRINITY_DN3371_c0_g1_i19,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0
TRINITY_DN68407_c0_g1_i1,4,0,0,0,2,0,0,1,0,1,0,2,0,0,0,1
TRINITY_DN25211_c0_g1_i1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN277361_c0_g1_i2,6,1,0,0,1,1,1,0,1,0,3,2,0,1,1,0
TRINITY_DN51161_c2_g2_i1,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,1
TRINITY_DN25211_c0_g1_i2,1,4,0,4,7,6,3,6,2,2,3,3,3,0,3,8
TRINITY_DN51161_c2_g2_i2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN67904_c0_g1_i1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN24085_c0_g1_i1,2,11,2,2,4,7,2,1,6,1,3,11,3,0,1,3
TRINITY_DN360182_c0_g1_i1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
TRINITY_DN67904_c0_g1_i3,0,0,0,0,2,0,3,0,0,0,0,2,1,0,0,0
TRINITY_DN11145_c0_g1_i2,110,54,69,101,218,129,104,98,67,55,68,162,49,54,43,152
TRINITY_DN11145_c0_g1_i4,54,11,16,25,28,15,5,23,46,19,35,65,4,0,33,9
TRINITY_DN158819_c0_g1_i2,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
TRINITY_DN11145_c0_g1_i5,222,135,128,156,383,375,191,167,108,49,102,382,117,177,73,444
TRINITY_DN158819_c0_g1_i5,7,0,0,0,0,0,0,0,5,0,0,0,0,0,4,1
TRINITY_DN158819_c0_g1_i6,5,1,0,5,0,1,1,0,2,0,1,5,0,4,1,0
TRINITY_DN310012_c0_g1_i1,6,6,1,3,1,1,0,1,1,1,1,0,3,0,0,1
TRINITY_DN410244_c0_g1_i1,2,4,0,0,7,6,3,0,3,1,2,5,3,0,0,1
TRINITY_DN58954_c3_g1_i1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TRINITY_DN29535_c0_g1_i2,677,420,593,234,547,271,552,313,633,597,279,1127,889,716,995,427
TRINITY_DN317859_c0_g1_i1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN401949_c0_g1_i1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1
TRINITY_DN408397_c0_g1_i1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
TRINITY_DN12445_c0_g1_i1,3,8,8,11,27,6,15,2,4,3,9,34,13,8,3,24
TRINITY_DN386515_c0_g1_i1,3,2,0,2,1,0,0,0,0,1,1,0,3,1,0,2
TRINITY_DN100305_c0_g1_i1,34,59,25,27,18,6,19,12,26,20,23,54,30,18,19,13
TRINITY_DN17768_c1_g1_i3,17,3,7,9,6,0,2,2,0,3,13,8,11,7,1,8
TRINITY_DN57392_c0_g1_i1,0,6,0,19,0,0,0,5,6,11,12,0,0,1,0,1
TRINITY_DN84303_c0_g1_i1,1,1,3,1,1,0,0,0,4,3,3,0,1,0,0,9
TRINITY_DN44452_c0_g1_i1,14,1,5,12,35,16,11,9,5,2,7,11,12,10,8,23
TRINITY_DN26063_c1_g1_i1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
TRINITY_DN348289_c0_g1_i1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN339094_c0_g1_i1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TRINITY_DN311893_c0_g1_i1,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1
TRINITY_DN47753_c0_g2_i1,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1
TRINITY_DN523_c3_g1_i1,140,123,99,137,260,332,122,74,60,42,89,427,117,150,104,383
TRINITY_DN21647_c1_g2_i1,0,0,0,2,11,9,2,0,0,1,3,7,7,0,0,8
TRINITY_DN17768_c1_g1_i2,27,6,9,9,6,0,2,2,0,2,2,1,12,1,8,2
TRINITY_DN21831_c0_g2_i1,2,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0
TRINITY_DN78915_c0_g2_i1,11,7,5,5,0,2,2,5,3,4,17,2,5,16,3,5
TRINITY_DN331693_c0_g1_i1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
TRINITY_DN388777_c0_g1_i1,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1
TRINITY_DN195495_c0_g1_i1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN6392_c0_g3_i1,7,0,7,3,24,15,4,11,3,4,2,15,2,3,3,11
TRINITY_DN158265_c0_g1_i1,4,0,0,0,5,1,2,7,0,0,0,1,0,0,0,4
TRINITY_DN425320_c0_g1_i1,1,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0
TRINITY_DN34468_c0_g1_i1,0,0,0,13,0,1,0,0,0,0,0,0,3,0,0,0
TRINITY_DN34468_c0_g1_i2,11,0,7,0,2,0,0,0,6,3,14,0,10,0,0,3
TRINITY_DN34468_c0_g1_i3,14,14,10,9,0,5,17,5,10,18,0,9,0,10,9,0
TRINITY_DN117452_c0_g1_i1,2,0,0,0,14,0,2,1,0,0,0,0,4,1,0,0
TRINITY_DN101181_c0_g1_i1,12,1,3,1,0,2,3,0,1,4,13,0,0,0,3,2
TRINITY_DN17231_c1_g1_i1,4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
TRINITY_DN216193_c0_g2_i1,2,0,0,0,0,1,0,0,0,2,0,4,1,5,5,0
TRINITY_DN37566_c0_g1_i1,28,13,15,9,27,14,8,30,19,23,21,67,32,34,57,19
TRINITY_DN33990_c0_g3_i3,2,2,0,4,0,0,0,0,1,0,0,0,1,0,3,0
TRINITY_DN4714_c3_g1_i8,27,0,0,0,0,0,0,0,0,13,26,0,0,0,2,11
TRINITY_DN328649_c0_g1_i1,3,0,0,2,0,4,0,1,3,0,0,2,0,0,1,0
TRINITY_DN33990_c0_g3_i1,128,80,138,150,122,26,116,87,117,315,111,263,90,252,144,93
TRINITY_DN33990_c0_g3_i2,73,3,3,7,14,0,5,2,3,3,7,18,10,4,12,0
TRINITY_DN265937_c0_g1_i1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
TRINITY_DN7487_c0_g1_i10,0,1,1,4,1,0,2,0,1,0,2,1,1,1,4,4
TRINITY_DN364653_c0_g1_i1,4,0,1,1,3,2,2,3,3,0,1,3,2,0,2,3
TRINITY_DN4714_c3_g1_i1,0,2,0,0,2,0,3,0,2,0,0,0,10,2,0,9
TRINITY_DN7487_c0_g1_i11,48,26,19,39,107,64,46,45,20,13,23,71,19,45,27,73
TRINITY_DN12401_c0_g2_i1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN1397_c0_g2_i1,172,103,117,173,358,329,202,185,111,36,100,343,79,133,81,284
TRINITY_DN377826_c0_g1_i1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0
TRINITY_DN381195_c0_g1_i1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
TRINITY_DN4714_c3_g1_i3,44,67,109,63,36,11,10,4,42,0,0,44,19,0,22,43
TRINITY_DN2068_c0_g1_i10,169,114,0,125,69,33,0,0,24,44,91,162,0,149,160,0
TRINITY_DN4714_c3_g1_i5,25,0,8,0,12,35,8,35,19,36,0,0,71,0,42,0
TRINITY_DN175508_c0_g1_i1,1,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0
TRINITY_DN129776_c0_g1_i1,4,2,0,1,0,1,0,2,1,0,0,0,0,0,0,1
TRINITY_DN442411_c0_g1_i1,3,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
TRINITY_DN29161_c1_g1_i2,13,0,14,3,0,0,0,5,0,2,0,0,0,20,0,0
TRINITY_DN29161_c1_g1_i3,5,0,0,8,0,0,0,0,5,0,4,0,3,0,3,0
TRINITY_DN111460_c0_g1_i1,41,45,33,32,112,99,40,19,15,9,33,155,28,57,21,93
TRINITY_DN149780_c0_g1_i1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TRINITY_DN18220_c0_g3_i1,69,18,22,1,0,3,14,11,1,29,42,1,2,5,2,13
TRINITY_DN231751_c0_g1_i1,2,0,0,0,1,2,1,0,0,0,0,3,0,0,0,0
TRINITY_DN66644_c2_g1_i1,17,6,3,2,2,1,2,4,0,4,5,0,3,2,4,0
TRINITY_DN3459_c0_g2_i1,240,139,175,89,320,259,198,170,95,105,116,402,103,193,54,341
TRINITY_DN3459_c0_g2_i4,179,120,148,247,284,293,125,188,161,112,134,579,134,145,133,179
TRINITY_DN240440_c0_g1_i1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN3459_c0_g2_i5,1617,597,652,434,775,274,647,464,451,509,269,1128,983,794,587,313
TRINITY_DN408471_c0_g1_i1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
TRINITY_DN245194_c0_g1_i1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN3459_c0_g2_i6,11,2,5,13,72,11,14,7,6,2,4,27,9,10,3,24
TRINITY_DN197163_c0_g1_i1,2,0,3,2,4,0,1,0,1,0,0,2,0,1,1,0
TRINITY_DN3459_c0_g2_i8,1,0,0,0,0,3,2,1,0,0,10,24,8,0,2,0
TRINITY_DN293200_c0_g1_i1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TRINITY_DN282232_c0_g1_i1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
TRINITY_DN5351_c0_g1_i11,7,1,2,6,5,10,3,3,5,0,0,12,6,4,6,7
TRINITY_DN1427_c0_g1_i5,875,533,568,320,845,408,684,426,589,577,439,1175,1110,610,1094,1290
TRINITY_DN108620_c0_g1_i1,1,0,0,0,2,0,0,1,1,0,1,3,0,0,0,0
TRINITY_DN727_c0_g4_i1,48,31,17,41,1,7,2,2,3,4,6,6,13,0,3,7
TRINITY_DN105664_c0_g3_i1,18,9,10,11,44,37,10,10,9,6,8,38,20,15,7,25
TRINITY_DN1427_c0_g1_i1,16,14,8,6,16,2,8,11,112,0,31,12,19,13,40,4
TRINITY_DN6717_c0_g2_i1,24,1,11,7,3,21,12,11,1,17,35,174,16,20,41,96
TRINITY_DN1427_c0_g1_i2,0,181,48,334,102,29,38,42,35,57,76,100,109,37,42,75
TRINITY_DN1427_c0_g1_i3,0,5,0,0,29,24,0,0,0,10,5,5,7,0,12,0
TRINITY_DN371834_c0_g1_i1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
TRINITY_DN146625_c0_g1_i1,2,0,9,1,5,5,2,3,2,0,2,9,0,5,1,1
TRINITY_DN418386_c0_g1_i1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
TRINITY_DN7389_c0_g2_i1,23,10,6,16,12,20,10,16,10,10,7,24,10,11,5,22
TRINITY_DN285577_c0_g1_i1,0,0,2,0,1,0,0,0,4,0,1,8,0,0,0,4
TRINITY_DN22274_c0_g1_i1,16,10,7,5,24,10,8,7,1,0,6,12,10,4,4,17
TRINITY_DN129092_c0_g1_i1,7,2,1,7,10,10,2,4,1,0,0,6,1,0,3,16
TRINITY_DN156146_c0_g1_i1,2,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0
TRINITY_DN35447_c0_g1_i1,0,3,0,0,8,5,0,0,0,5,0,0,0,0,0,2
TRINITY_DN35447_c0_g1_i4,45,15,7,25,41,29,14,23,15,0,11,43,4,15,13,43
TRINITY_DN3065_c0_g2_i1,150,69,89,95,213,229,96,122,89,33,74,263,80,91,59,294
TRINITY_DN63836_c2_g1_i4,32,7,10,16,47,40,12,19,17,4,6,47,13,27,6,39
TRINITY_DN370387_c0_g1_i1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN63623_c0_g2_i1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN84095_c0_g2_i1,1,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0
TRINITY_DN88207_c0_g1_i1,1,0,0,0,6,1,0,1,0,0,1,0,0,0,0,0
TRINITY_DN3065_c0_g2_i2,2,0,0,0,2,3,1,2,1,1,3,7,0,0,1,1
TRINITY_DN20471_c0_g1_i1,9,8,0,0,27,37,81,3,8,27,0,0,23,7,0,10
TRINITY_DN5351_c0_g1_i12,44,10,13,17,76,27,22,23,5,11,27,58,15,29,21,62
TRINITY_DN373008_c0_g1_i1,1,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0
TRINITY_DN20471_c0_g1_i8,24,12,0,29,34,13,8,16,34,7,5,0,89,13,49,2
TRINITY_DN231404_c0_g1_i1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN16206_c0_g1_i1,3,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0
TRINITY_DN125989_c0_g1_i1,2,1,1,1,0,0,0,2,0,2,1,0,1,0,0,0
TRINITY_DN8802_c2_g1_i1,25,9,9,17,34,36,19,24,5,5,14,42,10,20,6,29
TRINITY_DN8141_c1_g2_i1,96,68,57,63,143,139,88,56,35,22,46,127,41,58,35,146
TRINITY_DN138071_c0_g1_i1,11,0,1,7,12,2,2,2,0,1,1,7,5,6,6,7
TRINITY_DN8001_c0_g1_i13,0,11,5,22,6,0,6,24,27,9,19,54,50,20,38,25
TRINITY_DN8001_c0_g1_i14,1,0,1,0,0,0,0,0,0,1,2,0,3,0,2,3
TRINITY_DN22828_c0_g1_i1,53,19,19,14,41,18,13,21,15,18,18,24,30,16,22,22
TRINITY_DN98104_c0_g2_i2,3,0,7,0,20,0,0,14,1,2,0,0,6,0,3,0
